file,type,dependency,line
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/appengine.py,Python,,from ..packages.six.moves.urllib.parse import urljoin
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/appengine.py,Python,,from ..request import RequestMethods
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/appengine.py,Python,,from ..response import HTTPResponse
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/appengine.py,Python,,from ..util.retry import Retry
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/appengine.py,Python,,from ..util.timeout import Timeout
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/appengine.py,Python,,from . import _appengine_environ
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/appengine.py,Python,google,from google.appengine.api import urlfetch
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/ntlmpool.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/ntlmpool.py,Python,ntlm,from ntlm import ntlm
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/ntlmpool.py,Python,,from .. import HTTPSConnectionPool
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/ntlmpool.py,Python,,from ..packages.six.moves.http_client import HTTPSConnection
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py,Python,platform,import platform
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py,Python,ctypes,from ctypes import (
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py,Python,ctypes,from ctypes.util import find_library
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py,Python,,from ...packages.six import raise_from
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py,Python,base64,import base64
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py,Python,ctypes,import ctypes
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py,Python,ssl,import ssl
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py,Python,struct,import struct
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py,Python,,"from .bindings import CFConst, CoreFoundation, Security"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/response.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/response.py,Python,email,"from email.errors import MultipartInvariantViolationDefect, StartBoundaryNotFoundDefect"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/response.py,Python,,from ..exceptions import HeaderParsingError
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/response.py,Python,,from ..packages.six.moves import http_client as httplib
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/request.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/request.py,Python,base64,from base64 import b64encode
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/request.py,Python,,from ..exceptions import UnrewindableBodyError
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/request.py,Python,,"from ..packages.six import b, integer_types"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/proxy.py,Python,,"from .ssl_ import create_urllib3_context, resolve_cert_reqs, resolve_ssl_version"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_match_hostname.py,Python,ipaddress,import ipaddress
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/connection.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/connection.py,Python,,from ..contrib import _appengine_environ
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/connection.py,Python,,from ..exceptions import LocationParseError
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/connection.py,Python,,from ..packages import six
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/connection.py,Python,,"from .wait import NoWayToWaitForSocketError, wait_for_read"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/queue.py,Python,,from ..packages import six
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/queue.py,Python,,from ..packages.six.moves import queue
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/queue.py,Python,Queue,import Queue as _unused_module_Queue  # noqa: F401
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/wait.py,Python,errno,import errno
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/wait.py,Python,select,import select
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssltransport.py,Python,io,import io
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssltransport.py,Python,ssl,import ssl
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssltransport.py,Python,,from ..exceptions import ProxySchemeUnsupported
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssltransport.py,Python,,from ..packages import six
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/__init__.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/__init__.py,Python,,from .connection import is_connection_dropped
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/__init__.py,Python,,"from .request import SKIP_HEADER, SKIPPABLE_HEADERS, make_headers"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/__init__.py,Python,,from .response import is_fp_closed
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/__init__.py,Python,,from .retry import Retry
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/__init__.py,Python,,from .ssl_ import (
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/__init__.py,Python,,"from .timeout import Timeout, current_time"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/__init__.py,Python,,"from .url import Url, get_host, parse_url, split_first"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/__init__.py,Python,,"from .wait import wait_for_read, wait_for_write"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/url.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/url.py,Python,,from ..exceptions import LocationParseError
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/url.py,Python,,from ..packages import six
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/url.py,Python,pip,from pip._vendor import idna
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/timeout.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/timeout.py,Python,,from ..exceptions import TimeoutStateError
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,hmac,import hmac
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,binascii,"from binascii import hexlify, unhexlify"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,,from ..exceptions import (
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,,from ..packages import six
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,,"from .url import BRACELESS_IPV6_ADDRZ_RE, IPV4_RE"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,ssl,import ssl
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,ssl,"from ssl import CERT_REQUIRED, wrap_socket"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,ssl,from ssl import HAS_SNI  # Has SNI?
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,,from .ssltransport import SSLTransport
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,ssl,from ssl import PROTOCOL_TLS
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,ssl,from ssl import PROTOCOL_SSLv23 as PROTOCOL_TLS
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,ssl,from ssl import PROTOCOL_TLS_CLIENT
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,ssl,"from ssl import OP_NO_COMPRESSION, OP_NO_SSLv2, OP_NO_SSLv3"
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,ssl,from ssl import OP_NO_TICKET
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,ssl,from ssl import SSLContext  # Modern SSL?
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/ssl_.py,Python,pip,from pip._vendor.urllib3.util import ssl_
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/retry.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/retry.py,Python,email,import email
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/retry.py,Python,,from ..exceptions import (
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/util/retry.py,Python,,from ..packages import six
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/six.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/six.py,Python,operator,import operator
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/six.py,Python,types,import types
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/six.py,Python,importlib,from importlib.util import spec_from_loader
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/six.py,Python,struct,import struct
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/six.py,Python,io,import io
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/six.py,Python,StringIO,import StringIO
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/backports/makefile.py,Python,io,import io
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/backports/weakref_finalize.py,Python,__future__,from __future__ import absolute_import
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/backports/weakref_finalize.py,Python,weakref,from weakref import ref
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/backports/weakref_finalize.py,Python,atexit,import atexit
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/urllib3/packages/backports/weakref_finalize.py,Python,gc,import gc
/home/prayojaka/Desktop/meditation_gui_updated/shreya/lib64/python3.10/site-packages/pip/_vendor/idna/core.py,Python,,from . import idnadata
